,text,pred_rating
199,"We had a beautiful room with a view of the ocean, loved the 30m saltwater pool and the choice and quality of the eating places and bars (great cocktails, too).,All the staff were extremely nice and helpful, especially Nadeesha at the reception. They were very accommodating when we needed to extend our stay for a later check-out.,The unique setting directly by the ocean letâs you forget the mad bustle of Colombo. I would never stay anywhere else in the city and am leaving with a heavy heart.",4
200,"Very nice colonial hotel. Very friendly and helpfull staff. Great buffet menu for breakfast and lunch. High quality cocktails to enjoy whilst enjoying the beach and sunset. Spa facilities are also very good. ,The only thing if you suffer allergies is that given that it is an older beach hotel, there was a musty smell in the suite room we stayed in. Also, the suite room would benefit from some minor upgrades to lift up the grandeur of the room.,The library, museum and restaurant are all very nice.",4
201,"Galle Face - Not to miss beautiful sunset,Good place to relax and enjoy the beach n beach snack food. Nearby good shopping n malls n cafes,Nearby good hotels,Old Dutch Hosp nearby, good pkace to get quality items n souvenirs. Fix price shop.. Cultural dance on sime nights in Old Dutch Hospital. Burger King is nearby.",4
202,"Wonderful character Hotel, full of old world charm. We stayed here for one night as a treat before flying home from our trip to Sri Lanka and we were delighted with the experience. From the moment you check in, all the staff look after you so well. Lovely pool bar with spectacular sunsets. Excellent Buffet lunches and breakfast, so much choice, it will suit any taste. I would love to stay here again in the future.",5
203,"The Galle face hotel is located right on the sea. the rooms are large, the bathrooms even larger, the food is excellent, the bar on the waterfront and the coffee shop have stunning sea views and the staff is very courteous and the hotel is centrally located. The spa is outstanding and highly recommended. ",5
204,"Enjoying a wonderful stay in this fabulous ex colonial wonder.,The whoâs who of previous guests, Yuri Gagarin to Che Guevara! amongst many movie and other stars gives you a hint of a long and splendid history, which is worn lightly with excellent service.,Apparently the British accidentally shot the hotel while testing one of the canons they inherited when taking over Sri Lanka from the Dutch (colonialism 101...). Appropriately close to shooting oneself in the foot. ,Breakfast curries outstanding, all five of them!",4
205,"Visited the hotel for a corporate event (awards night followed by a dinner) and the food was quite average or even below par in some dishes. The seafood cocktail was nice and we had a few of them just to fill in for the otherwise disappointing food spread. Overall, not a great dining experience.",3
206,This hotel is an oasis of calm in Colombo. The staff are lovely and the food and views are gorgeous. And a proper size pool too. Would definitely love to go again.  But book with them directly on their website - I had problems with my booking through Booking.com.,4
207,For an insight into wonderful history see the in house museum. Sitting outside after a lovely lunch with nothing to do but watch the waves crash on the shore. There used to be a huge chessboard outside.,4
208,"We stayed for 4 nights in Nov 2018.  We had what I think was a basic room without a balcony but it was excellent.  Large and grand with a fine bathroom.  The hotel can only be described as grand.  All the public rooms and spaces are high class.,Excellent housekeeping provided every day by Keith.  He was also an excellent source of tourist information, providing us with lots of info on the Hotel and Colombo in general.,Breakfast was a treat every morning in a smart setting overlooking the sea.  Great food and great choices.  All staff were really friendly and helpful and we were particularly impressed with the smiley gentleman patrolling the grounds to frighten off the crows who came looking to steal food by waving a catapult.  He was great fun but unfortunately I can't remember his name. , We always returned to the hotel's beachfront bar at night after visiting bars and restaurants elsewhere in Colombo and there cannot be a finer end to the day anywhere than sitting out there watching the waves crashing in whilst enjoying a final drink.,Highly recommended.",4
209,"Galle Face hotel has an unbeatable location right on the ocean's edge. The splendid architecture oozes history. The hotel is like a mini museum. It has hosted many celebrities and luminaries in past and has some memorabilia from its illustrious past. The rooms are nice and well appointed. Service is warm and friendly. Food is excellent. Compared to other 5-star hotels, it is pocket-friendlly.",5
210,We only visited Colombo briefly but it was recommended by our guide to visit the Galle Face Hotel around sunset. We were fortunate as we arrived just before the cricket finished for the day so we were allocated a table for four with a wonderful view from the colonial style balcony out to the ocean. The service was excellent and the sunset spectacular. We were also treated to the lowering of the flag by military personnel. The cricket supporters arrived soon after us and provided great interchange of travel and sporting tales. A most memorable experience.,4
211,"Wife and I stayed  for 10 nights, primarily in SL to watch cricket, chose this hotel on TripAdvisor feedback.,Pro's- Great location looking out across the sea, you can eat/drink at the bars here and have an ocean view.,Hotel appears well managed and maintained, staff very friendly and helpful.,Food and drink offerings excellent, quality very good. Breakfast was included and we used the buffet for evening meal 7 nights, expansive by colombo standards,  but food very good.,Our room was fine, clean, AC and a ceiling fan. The bed was huge and very comfortable. Shower excellent.,Mini bar ( no charge) is stocked with water, soft drinks and snack on daily basis.,Pool area is adequate in size, 25m salt water pool very clean.,Cons - bit churlish, but expected a little bit more for the cost room wise. Booking expeditions and taxis comes with a premium. ,Will be back in 2020 and will look at the costs at the Galle Face and compare with the surrounding  competition. But no reason other rhan cost not to stay here.",4
212,"After staying in most of Colomboâs main hotels, I have found my favourite. If you are coming to Asia and want to experience something unique, this is the place to stay. Unsurpassable and unforgettable. ",5
213,"stayed here after going around Sri Lanka following the cricket. An oasis of rest in the busy city of Colombo, wonderful staff and a beautiful colonial style hotel.,Take the hotel tour, the guide is full of knowledge and a nice guy to chat to.",4
214,"Public rooms (outdoor restaurants and bar, indoor restaurant, library, museum and meeting rooms) are pleasant and well cared for. We enjoyed the huge breakfast buffet and the food at the restaurants within the hotel, which was well prepared and reasonably priced. My room, in the old section, was a bit hostel-like with a plain white bed cover, no pillow shams, a very small framed print and little else. There was a smell of mold. More could be done to make the guest rooms in this section equal to the decor and comfort of the public spaces. I appreciated the mini-fridge with snacks and lime drinks, and the fresh fruit and cookies. Overall the team working here seems very dedicated, pleasant and professional. We did have a negative experience with a hotel-based ""city tour,"" which was  basically a drive through town with very little information given and a stop at a jewelry store. Concerns addressed to management via e-mail have not yet received a response.",4
215,"Went for tea during a cricket visit. Stunning hotel, top waiters, lovely service - friendly and attentive. Food was simple but delicious we both had club sandwiches and beer. There is also a BBQ outside.A must visit if you are in Colombo to see the lovely Colonial building.",5
216,"Stayed 2 nights as a a stop over between the test matches in Galle and Kandy. Public rooms were amazing. Like being on Agatha Christie set. Excellent buffet breakfast, overlooking the ocean, with added entertainment of a man with a catapult to scare away crows. Comfortable room with complementary soft drinks and snacks. Had a very enjoyable evening listening to live music in hotel's pub, the In on the Green.",5
217,"This is a top hotel of the world..easy to compare with eden roc in south of france,The rooms are amazing..the food is amazing and the whole colonial feel in a 5 star environment makes it so special,From the moment you step inside the hotel you realize that this place sets the standard.",5
218,"Our first hotel out of 5 at the start of a Sri-Lanka tour. A big colonial hotel which oozes charm. Lots of nooks and crannies to explore include a museum with black & white pictures of everyone who has stayed there. Good priced cocktails available at a bar overlooking the sea soon swept away our travel fatigue. Lots of places to relax and variety of food on offer. Fantastic breakfast and a piper played to the lowering of the Sri-Lankan flag at sunset. Lovely room and thank you for my husbands birthday cake. Staff were all fantastic, lots of smiles and nice to have doors held open. My only comment would be its easy to get lost in some of the corridors.",5
219,"This is an amazing hotel and worth a visit with loads of colonial era features ,However we were given a room above the world's noisiest wedding and thevwho place literally vibrated,We were offered a different room but only after we were in bed and we decided to stick it out The Â£30 compensation offered added insult to injury given what it cost to sat there ,The hotel needs to decide if it is offering a 5 star exoerience or is just another noisy wedding venue,Please check about weddings and room location before booking ,Howard and Wendy Platt ,Cheshire UK",2
220,"We stayed in this hotel our first night in Sri Lanka, and it was excellent. The hotel has a lot of history and the receptionist kindly organised a short tour for us which was great. The rooms are very comfortable and the bar lively with good service. All in all would recommend it. ",4
221,"This not to be missed Colombo classic with a majestic view of the Galle Sea Face still carries the grace and memories of its hoary past. Unfortunately, that age also shows in most of the hotel; and most of the rooms that we saw, were also strangely cramped for a hotel of such vintage. Still, for a big hotel, the food and service remain very good!",3
222,Spent a couple of nights here at the end of October.  Beautiful old colonial style hotel in a great position.  Had to move rooms due to the noise coming from an adjoining room but all handled very professionally and we ended up in a lovely room.  Buffet breakfast was great as was dinner.  Staff very attentive.  Thoroughly enjoyed our stay.  ,5
223,"Our group spent a couple of nights here at the end of a two-week trip around Sri Lanka. It was a fitting end to a great holiday. We really enjoyed the ambience of the hotel, spacious rooms, food and service. It's also worth doing the free guided tour of the hotel and see interesting things like Prince Phillip's first car!",5
224,"The minute I saw this hotel I knew I it was going to be good and it was. It is a beautiful colonial hotel right on the beach. We only stayed one night but we made the most of it. We were planning to go out for dinner but once we saw the location and the menu decided to make the most of the location and dine in. Accommodation, service, food, pool, location were all fabulous and it was just up the road from Spa Ceylon. What more could you ask for?",5
225,"It felt like I have taken a step back in time, this hotel is a very grand old girl.  I was lucky enough to have a room that was over the pool and facing the Ocean.  The food menu and service was five star but there is a Bar at the front of the hotel (facing the street) that was quaint and cosy and a must do.  The in house Spa is a MUST to all that visit.  The best hotel spa experience I have ever had.",5
226,"We stayed 2 nights 9/11 & 10/11/18 on a Trip organised through Trevin Reid of Viluxur Holidays Colombo  who organised a Room Upgrade with the Booking. The Hotel is absolutely beautiful, it has been lovingly renovated keeping its many classic historical features, it is in a fantastic location on the Indian Ocean front with superb views and beautiful sunsets - we hadn't planned to dine there at night but the atmosphere, great views, friendly service & lovely food made it too hard to go elsewhere. It was one of the loveliest places we stayed in our 12 nights in Sri Lanka.",4
227,"An historic hotel that gives you a feel of days gone by. It has been renovated and looks good. The room lay out seemed strange and less than optimal.,Amazing ocean views at a breakfast with a wide variety of selections. Pleasant and attentive service.,An oasis in the city of Colombo.",4
228,"The Galle Face is in a beautiful location on the edge of the Indian Ocean and next to the open  s pace of the Galle Face Green. A step away from the bustle and busy outskirts of Columbo.  The hotel displays all the aspects of its history, and there is a museum within the hotel which a little patience will allow you to find. The facilities are good, catering is great, pool is a decent size and deep.  Service is great and everything is very good value.  As always hotel laundry is good value.",4
229,The hotel is located between a busy road and the beach. Place has a unique historic vibe to it. Food was excellent in their seaside restaurant and the service was great. The place has been visited by such unique people ranging from Sir Arthur Conan Doyle to Scarlet Jhonson!,5
230,"Our friend who lives in Colombo suggested we go to the outside bar at sunset.  This was fun and we sat in a comfy couch sipping adult beverages and eating snacks.  The service was lovely, and the interior of the hotel amazingly upscale. We enjoyed this experience before heading to dinner.  ",4
231,"Very decently updated old hotel; ( in itself not easy, nor to replicate old world style and location on sea-face),rooms very comfortable, spacious, good amenities great housekeeping. Staff all round courteous.Breakfast buffet especially nice - huge selection: easy to over do it! (Donât understand those who complain about selection). Other meals also good to excellent. Wait staff might communicate better. Spa was nice. Beach is tiny. ,One of our rooms was in the north-east corner- more street noise, and noise from I gather ballroom below- so recommend avoid those rooms  if possible. ,Some super common areas/ museum.,Great location for Colombo area ; would stay again even though there are newer options close by.",4
232,"extremely friendly and welcoming staff... the 'museum' is very nice and the photo gallery has a lot of interesting celebrities.,The buffet was not bad and reasonable in price but can do with a bit more options and servings",4
233,"went for high tea, 2200 per person, server explain about food, but the quality of food is unacceptable, around 12 varieties were there, but tasteless, we were expecting  good, tasty food,..... but relay disappoint,",4
234,"We had an excellent stay in Gale Face Hotel, the very first in this part of the world. Magnifique in his colonial style. The room with a balcony over the sea. The staff is very friendly . The bar and the restaurant also t very good. They have also Ã¡ Cuban restaurante with great guacamole!",5
235,"Stayed here for a few nights at the start of our holiday in Sri Lanka. Itâs an iconic hotel in Colombo and has an old world charm about it, but has kept up with modern standards and we thoroughly enjoyed our stay there. Our room was large and airy on the side of the hotel with a sea view. Kept spotlessly clean, the linen and towels were great quality as youâd expect. We had access to The Long Room as part of our rate which was lovely in the evening for a cocktail to watch the sunset. We used the buffet breakfast which had everything you could want and more, and also used it for an evening buffet - a great way to try different local food and curry. The staff were very friendly and helpful especially the concierge who helped with ordering cricket tickets. The pool is very welcome after a day of sightseeing, but has very few sun beds which seemed to be reserved from early morning so we only used it for a dip to cool off. The lounge bar is nice for lunch or an afternoon cup of tea. We really enjoyed our stay, itâs an oasis of calm in a very busy, noisy city. ",4
236,"Stayed here for one night on arrival to Sri Lanka. The check in took such a long time after a long flight which we felt was ridiculous and unnecessary.,The rooms are quite tired looking despite the grandeur on arrival hence the four star rating.,The staff were very helpful and breakfast was splendid with ample choices for all palates.",3
237,We spent 4 days and had an amazing time. Hotel is colonial style and Rooms very comfortable and restaurants great with a lot of variety. It is away from the chaos of Colombo and right on the beach. Staff helpful and friendly.,4
238,"Colonial style hotel which has very spacious accommodation and surroundings. Water front location, but you are advised not to swim in the sea. However, there is a good sized pool with adequate sunbathing areas. Very friendly staff who were extremely welcoming and willing to assist as required. Our room was very spacious, but noisy as at the side of the hotel adjacent to the A2 which is a busy road both night and day and the locals do like to use their horns! Recommend you ask for a water front side room which may not be quite as noisy. Great breakfast buffet which covers all requirements. Although we did not eat dinner, other guests we spoke to said the food was delicious. If you are looking for something different to the major hotel chains then this is definitely worth considering. ",4
239,"Emmanuel the conceirge went all out and way beyond his duties to help us get cricket tickets..even after we had left the hotel...,So impressed. Truly amazing.,A lovely hotel full of history but he made this stay so special ",5
240,"I love a good historic hotel and whilst my budget wouldn't stretch to staying at the Galle Face Hotel (and sadly there's no listing for their bars so I have to write in the hotel listing instead)  I absolutely adored the hour or so I spent there last weekend, sitting in the comfy lawn chairs, sipping my surprisingly reasonably price cocktail and listening to the ocean. We checked out the indoor bar with the amazing black and white photos of the great and the good (and a few not so good) who've stayed there. Who would ever imagine to put Indira Gandhi and Scarlet Johansson next to each other? There's also a set of tables under the ceiling fans but we opted to sit on the grass by the chess board.,This place is just so beautiful that I really would be tempted to blow the budget next time I go to Colombo.",5
241,"This hotel is one of the reference in Colombo due to heritage and historical background. However prices are really high and not in adequation with the quality of rooms, quality of service and especially in comparison of the other hotels around the place...,I would not recommend to go unless you are invited, and even with this, you have to check everything in the room because maintenance is really poor (electricty, shower tapped, cleaness of equipments).",2
242,"Booked the hotel for 1 night, we were booked on an early morning flight home so only intended using it as a base for our last afternoon and a shower, change of clothes and general chill out. Arrived with a back pack each and was shown to room by a bell boy who then stood waiting for a tip for showing me how to turn on the lights. There was no WiFi in the room, contacted reception who told me due to lightning there was a problem and it would be sorted. Waited a while and nothing. Went for a walk around the area and returned to shower. My wife went in and complained of no hot water. Again contacted reception who were going to send someone up. 45 minutes later, nothing so I set off to reception. By utter chance I met  a maintenance guy in the corridor who called someone, they reset a pump and within minutes hot water flowed. Went for food, in the bar, nice area and food was tasty. ,Checked out at 10, said about my general unhappiness to the fellow at the desk who passed me onto a girl standing beside him to complain. I guess it is a nice hotel but seriously let down by the people who should be the first point of contact. ",1
243,"Whilst this is a great hotel in a good location, we found it extremely noisy. There was a loud party going on below us with a booming bass shaking our room until last midnight. The hotel didnât seem to care too much when we reported it to them. This was a quick stop over for us. The room was clean and tidy. Bathroom beautiful and internet sufficient. Restaurants and bars lovely. Be careful, the tiled floors are very slippery, particularly when wet. ",4
244,"One of the oldest and colonial style hotels in downtown of Colombo facing the Indian Ocean and picturesque sunsets, accompanied by bagpipes tunes at 17:00. Proper and fresh breakfast with a view, super kind hotel staff ready to assist. If you are a big fan of colonial style and good traditions - this hotel is definitely for you!!!",5
245,We stayed here for 3 nights during the England ODI tour of Sri Lanka. From the moment we arrived staff could not have been more helpful. Throughout our stay everyone greeted us with a smile and often wanted to talk to us about cricket. The room was a delight with an enormous bath in the middle of it. It was extremely comfortable and the fridge was well stocked with complimentary snacks and drinks. As soon as we had eaten these they were replenished free of charge. Food was delicious breakfast dinner and lunch snacks. The choice and presentation was exceptional. The history of this hotel must be seen. Overall a fantastic place to stay.,5
246,"Positives:,Beautiful architecture with the ancient touched designs,Friendly & helpful staff ,Beach is like literally 10 feet away ,Negatives: ,The food menus could improve a bit as I didnt see a good selection (my opinion anyways)",4
247,located centrally in Colombo with direct beach access. despite an ongoing conference the check staff managed a quick check in. Special mention to Emannuel - the Concierge with immense knowledge not just about Colombo and who with a quick smile got us a reservation in one of the best restaurants in Colombo - effortless he make it look. Left us with a memorable experience!,4
248,We stayed for a lovely four nights at the Galle Face and wish it had have been longer! They staff were welcoming from arrival to departure with friendly greetings throughout the day. The rooms were clean and spacious and maintained to a high standard. The buffet breakfast is a must for anyone staying as it caters for the pallet of east and west at its best! Take the time to check out the many ammenities and be sure to enjoy a cooling cocktail by the pool as you gaze out into the Indian Ocean ,5
249,"This hotel is perfect if you wish to experience how the other half lived in old Colonial Ceylon. It has the most charming people, spectacular views and simply stunning furnishings. The rooms were so pretty and everything was wonderful. Highly recommend it for something different in a city that has traffic jams beyond any expectations.",5
250,This hotel has a very good history and colonial feel to it when you walk through the door. Lot of celebratities has stayed here in the past and it has an amazing buffet in the evening. It is perfect for large conferences and business events and good transport links to the airport.,5
251,"Hotel: colonial style, very special atmosphere, efficient, new, spacious,Rooms: spacious, new, clean, complete, nice view,Food: delicious, friendly staff,Staff: friendly, open, big smile from Wajira,Location: centre of Colombo, near to colonial part of Colombo and shops",4
252,"My wife and I stayed here for 3 nights in a Junior Suite with a sea view.,This hotel is very old but well maintained With a great deal of character.,The food is very good, staff are very attentive and courteous and the rooms and general areas are kept very clean.,There is an almost endless list of famous people who have stayed here in the past and on the second floor is a small museum that houses the first car bought by the Duke of Edinburgh when he was stationed in Sri Lanka whilst in the navy.,All in all this is a very good hotel in a great location which we would have no hesitation in recommending.",4
253,"This is a colonial style hotel and one of the originals of this type in the Far East. It is in the same mould as the Peninsular in Honk Kong or Raffles in Singapore - but less pretentious. Colombo is more laid back as a place. It is not one of those five star modern hotels which now exist in Colombo and where further new hotels are shooting up with a 1000 plus rooms each.,Galle Face is large and traditional and a little worn. That said the buffet on the terrace for breakfast or lunch are good value (particularly if included as part of your package) with a warm sea breeze and there are two other restaurants and a beach bar. ,Rooms are a modest, reasonable size and most over look the sea.",4
254,"Stayed a night at this hotel on landing in Sri Lanka and before heading off to Galle. It's a beautifully done up hotel and the staff is very courteous. The breakfast spread was amazing and it was actually difficult to choose!,We got an upgrade when we checked in, so it started pretty well for us!,Do walk up to the little seating outside, facing the sea, and soak in the view, it is mesmerizing!,Would absolutely recommend the place!",5
255,This is a classy hotel that knows how to do things properly. Book a junior suite as they are terrific as is the understated yet ever-present excellent service. The pool is lovely and wonderfully devoid of any piped music. I will most certainly return.,5
256,We stayed 3 nights and enjoyed exceptional service. We originally booked a junior  suite and was upgraded to a Heritage suite. The 1864 restaurant was a little slice of heaven with a good wine list and we enjoyed dinner there twice. ,4
257,"On our recent trip to Sri Lanka we stayed here and absolutely loved it,Itâs a great place for many reasons, great location, very clean, excellent and very helpful staff from front desk to restaurants to room cleaners, concierge etc.  The colonial ambiance gives it the Grand feeling, the lovely long corridors are great for relaxing in the sea breezes, and the food in all the restaurants is very good.  We booked a Premier Deluxe ocean view room which came with so many complimentaries like happy hour everyday, breakfast, a complimentary dinner each and an all inclusive mini bar with snacks and drinks. The room we had was large, spacious and quiet with very comfortable beds.  Having stayed in a few good hotels during our stay we would absolutely recommend this without a doubt if you intend staying In Colombo.",4
258,"Thanks for service. The resepsionis is very kind, helping me fast, food is delicious and spicy.  Meeting room is the best, room is big and clean, view (sea), kind man and kind woman especially for Nadeesha. The hotel is the best. Antique hotel. I want to back in this hotel in the next time",5
259,"Very friendly staff, loved the room. Didnât like the step in/out of the bathroom. A light in the toilet would be a good idea, rather than having to turn all the bathroom lights on in the middle of the night. Pool and pool bar were great. Big selection of food at breakfast. We struggled to turn the tv on, not sure if it was just us. Great location. Than you for a lovely stay. ",4
260,"We stayed here at the end of our trip to Sri Lanka, it is a beautiful old hotel full of charm and atmosphere. In the  travellers bar there are photos of famous people who have stayed there in the past. The hotel in on the beach front so even when you are sitting in the terrace bar you can here the sea. There are lots of seating areas to choose from. The rooms are clean and serviced very well. Breakfast is a buffet which has foods from around the world so something for everyone. We had really good cocktails in the travellers bar. We had the buffet on our last evening. This was very good with great choice. The staff were all very helpful. I would recommend the hotel.",4
261,"We stayed here for two nights and loved the old world, colonial atmosphere.,Dark wood floors, whitewashed walls and lovely simple furniture.,We deliberately chose this hotel over several other more modern chain hotels in the area and we did not regret it.,The staff are very friendly and helpful.,The food is good (we ate breakfast both mornings and dinner one evening).,The pool is spectacularly located looking right out over the water though there isn't really a beach and we were warned not to swim in the ocean! There is a working port not too far away and a large land-reclamation project though this did not in any way inconvenience us.,Most of all we enjoyed the location right on Galle Face Green which was full most evenings with people walking, eating at the food stalls and playing frisbee or volleyball.,We walked all over the city and felt perfectly safe.,We did have a problem with our room and had to move for the second night but there was no issue and the staff moved our clothing and luggage to the other room within half an hour. Highly recommend this hotel for your stay in Colombo.",4
262,We were a family of 5 and took an Interconnecting suite and room. The rooms were enlarge and perfect for our family of 5. The beds comfortable and clean. The hotel has a library and a Long Room that was delightful from drinks and canapes. The pool was a saltwater pool albeit small. There is a tiny patch of beach but otherwise there is no direct access to a beach. Breakfast was delicious and I am in love with hoppers and Sri lankan delicacies. The staff were always helpful and the museum of past famous visitors is really worth a visit! Our family had a lovely holiday here waking up to the sound of the ocean at our window. Would highly recommend and would come back always .,4
263,"We stayed here for three nights when we were watching the final cricket game. We did have a problem with our room booking when we first arrrived and it was sorted and we were able to check in at 10.30 am. ,The room wasnât large but had lovely decor and a great bathroom. We spent a couple of days by the pool which was lovely, and had lunch at the pool bar try the curries they are fab.,We drank in the Travellers bar on a night and found the staff and ambiance fabulous, I would recommend a pins cocktail, gorgeous,The only compliant I do have is the noise on a night, we were by the road and could hear the traffic, also there were some inconsiderate people above us who seemed to spend most of the might stomping about on the wooden floors, really annoying,The breakfast was also very lovely and a great spot to start morning, I had Sri Lankan breakfast chicken curry, Dahl and roti,We would definitely recommend this place it is beautiful and full of history",5
264,There is best view to the beach in the evening and can see the sun down from the Terrence. They have nice high tea which is starting 3.30 pm. Still maintain the traditional look from the British time. Hotel is colonial Style and there are many restaurants to dine- in. There is nice pool facing beach and also the pool side bar.,4
265,"We stayed here for 1 night on our last night before flying back home. The building is fantastic, however the rooms are quite small and noisy. The atmosphere is fantastic, however not all staff is that service oriented. E.g. checking in took too long. Perhaps because of the age of the hotel it misses the luxury and comfort of modern hotels. At least it was a great experience to stay here for a night!",3
266,We arrived very late at night and were delighted to discover we had been upgraded to the Ceylon Suite. It was huge and full of old world charm with fantastic views from three windows  to the sea and onto to the Galle Face Green. The bath could have fitted two people in it easily. The staff were fantastic and the breakfasts were delicious.,5
267,"We had a quick visit to Colombo and booked this Hotel based on previous reviews and photographs. The room was fairly basic but clean. We were not disappointed by the quality of service or standard of food. We loved the colonial feel of the Hotel lounges and outside bar and restaurants with their ceiling fans. The pool area was right next to the beach which was really good, though swimming in the sea was not recommended. We used the Pickme App to order both Tuk Tuks and Car to the airport as itâs hassle free and fees are not expensive. Itâs location was close enough to the center of town to either walk or use a taxi. We even met Boney M who were staying in the hotel while performing in town. Would not hesitate to stay again.",4
268,The hotel was awsome i had my uncles wedding thete great food and desert awsome we had alot of fun the rooms were great the sound system also were great i love the desert very much a best place to visit super hotel ,5
269,"The hotel gave us the wrong room at check in. When we pointed this out, they switched us to the junior suite that we booked but the room was filled with termites on the walls, windows, furniture, and blankets. We told them about the termites immediately but we spent the night because it was late and we were exhausted. The next morning, we asked for a new room and they upgraded us to the Scandinavian Suite which was very clean and no termites. ,The manager Siddique is amazing. Take the heritage historic tour of the hotel, itâs free! The sunset drinks and snacks in the Long Room are delicious and a great view of the ocean at sunset. Breakfast is amazing.",5
270,"Centrally located and facing the sea, this hotel takes good care of you. Internet speed was fast, especially if you are travelling for business and need to stay connection with overseas. It was my second time to this hotel and I will definitely return. ",4
271,"Plenty going on in this historic hotel, with weddings occurring on a daily basis. Rooms in the southern wing are more than normal average size with  bath and shower. Rooms look right down towards beach frontage and you literally go to sleep listening to waves crashing on the beach.,Extensive and excellent buffet, which varies each day.Only disappointment were the cocktails which were decidedly ""weak"".,Multiple levels if building mean some steps if you have limited mobility.,Excellent staff, watch for the ""slingshot boys"" on duty near the buffet lounge.",3
272,"A wonderful hotel that offers an experience of colonial history with a dash of elegance and comfort. Comfortable and clean rooms, polished surroundings and an extremely enjoyable cocktail terrace and whiskey bar should guarantee an enjoyable stay. The breakfast array was also very impressive. Great stuff!",5
273,"The Galle Face Hotel is not your typical hotel. It is a heritage destination, a living museum steeped in history at every corner. Relax by the pool with a Pimms, dine on some of Sri Lanka's best cuisine and immerse yourself in Sri Lankan culture on the streets of Colombo.Galle Face Hotel should be on every travelers bucket list!",4
274,"Spent the last night of our Sri Lanka holiday at the Galle Face Hotel- and it was a wonderful way to end the holiday.  It is a colonial period hotel- apparently the oldest in SE Asia.  Itâs been very well maintained with beautiful furnishings, carpets, decorations. There are 2 main restaurants - a pool/ bar/ restaurant and a larger restaurant. Seawater external pool with sun beds around which was lovely, all overlooking the crashing sea which is just spectacular and so lovely to be by.,There is a large spa area, which looked lovely- used the jacuzzi in the changing area- but all very good quality.,Buffet breakfast excellent. ,Bedroom nice, simply furnished in a period style. Comfortable bed.,The hotel is more about the âexperienceâ rather than anything else and the sense of history.,Staff very good- helpful and professional. ,Would definitely go back when next in Colombo.,Service/ sleep quality 5/5,Rooms 4/5",5
275,"A must do when in Colombo. Either stay or dine in. We were three persons with two sea side suites. Access to club level with beautiful Hors D Oeuvres during happy hour. Beautiful large rooms with the sound of the sea ever present. Wide hallways reminiscent of days and architectural style long gone. Buffet was huge, plentiful choice both local and international. Breakfast was a long lingering affair. Historical tour including the hotels own museum was well worth the time and really introduced one to the hotel and environments. The seaside pool is a gem.  So is the senior citizen, suited ""crow shooter"" with his sling shot. The Galle Face Green and all its ambience abuts the hotel.",4
276,The first glimpse of the hotel will set you back if you are not expecting a colonial hotel. They an have excellent property right by the sea . Everything in the place is well laid out. Special mention has to be the thoughtfulness to introduce you to some local Sri Lanka products by giving them free in the room . The spa is also superb . Evening coffee or beer by the sea side or poolside is an amazing experience as you watch the sun go down. Mesmerisingly beautiful setting. Equally friendly staff ! Beautiful experience. ,5
277,"We stayed at this beautifully restored hotel fir two days and nights. The aim of staff is to make you feel at home. From the sumptuous bed linen, beautiful meals, great service and salt water pool, they certainly achieved their aim.",5
278,We were told this is a must do on any trip to Sri Lanka and I have to say their breakfast buffet was outstanding. The walls of the hotel's bar are jammed with photos of celebrities past and present who have chosen to stay here. The building is quite magnificent and must have been an incredible sight back in the day. I must admit though I was a little disappointed. I thought it would be a far more luxurious stay. Our room was small and the furnishings and fixtures seemed tired. Also the pool area seemed in a state of disrepair and not somewhere I felt comfortable to laze.,3
279,"This renovated Colonial Hotel is a must for a stay in Colombo. Location, atmosphere, service just perfect for a pleasant stay. Big, comfortable rooms. Wide and good offer for meals, snacks, drinks throughout the day. ",4
280,"The hotel's location, its architecture and tradition have impressed us again.The hotel service is excellent. The same applies to the areas pool, spa and gymnastic.We have really enjoyed the stay. We can highly recommend Galle Face.",5
281,"Lovely hotel. Great Food and a wide selection to choose from. Clean rooms and friendly staff. Unfortunately for me, I was on a 10 night business trip so didn't get much time to explore the hotel, but from what I checked out, it looked great. ",4
282,"This time it was the annual general meeting of the newly restructured conglomerate 'Ambeon Capital PLC', made me to visit the 'Galle Face Hotel', right on the beach and in the heart of the Colombo, the most prestigious, desirable destination  in the city for memorable and special events like weddings. ,The Chairman of the company is Mr. Sanjeev Gardiner, Group Chairman / CEO of 'Galle Face Hotel Group' too. Gardiner family is with this heritage hotel property ever since Mr Victor Vicarosso, the great grandfather who had became a shareholder of the company hundred years back.,The meeting was held at the South Wing, which houses many restaurants, bars and meeting rooms, also a small museum which displays a car, once owned by none other than the Prince Phillip of Greece who became the Duke of EdinburghÂ after marrying Her Majesty Queen Elizabeth the II.Â This Flying Eight was a car launched by the Standard Motor Company Limited is in pristine condition and quite a treasure for the hotel. Also could be found a listing of renewed personalities around the world who have walked and stayed inside its walls. ,Well, for the annual general meeting all requirements are provided in house, with modern efficiency, warm hospitality and a touch of elegance. Their service was impeccable and the afternoon tea selection of sandwiches and cakes were delectable. ",5
