,text,pred_rating
161,We are enjoying jaffna festival at cinnamon grand . Absolutely all was fantastic. Food was delicious. This our 1 at time to cinnamon Grand. Ruwan and fahad they are awesome very friendly. Also thanks to herby and namal,5
162,"We had a great time at jaffna festival and Malinda gave a great a service (very attentive, hospitable and friendly). The food was amazing and the atmosphere was beautiful! We are looking forward for next year (with more desserts please)",5
163,"I really wanna to thankful all the staff special the shisha bar man  priyadarshana,For his hospitality and his service really he was very fast and we was more than satisfied   And inshalah we  will back there soon ",4
164,"We decided to spend a few hours at the cinnamon grand and have some drinks and lunch, we then decided that we would have a dip in the pool as it was quite hot and we ended up having lots of cocktails before and after lunch. Extremely dissapointed that we were charged RP 2500 ( approx $20AUD) per person for a quick dip ( was super quick as although the water looked inviting it was absolutely freezing so we would have been in the pool for a maximum of 10mins) we did tell the staff memeber we were just checking to see if the water was warm and was told that no we had to pay first before we could dip our feet in. Happy to pay to use the pool as we did this at many of the resorts in srilanka but have never been charged more than about $8AUD! I think this was an absolute rip off, given that we spent over $900AUD for lunch and drinks for our party of 8.",1
165,We have been coming here all the time.they give us high quality service.and also classy service they give Iâm happy all the time to dine here specially I need to mention Hashi giving great service assisting me with a smile and also lolita eranga and channa giving me a quality service ,5
166,Very pleased to visit Tao resturant and it has its unique pleasant way to attract customers. Specially to mention Dilani provided such a remarkable service to admire. Food is beyond expectation. Really happy,4
167,"My group and I all had a collectively fantastic experience at the hotel! All of the staff are excellent, anticipate your needs and generally offer a very high level of customer service. We organised a conference for about 50 people at the hotel and the function went seamlessly- the events team were great and always on call for our requests, even late night. Planning the event was also very easy for us and there was support during our entire event- we never had to look for staff. Every request, no matter how strange it was was met. ,The rooms are clean, comfortable and luxurious. Housekeeping was also cheerful and great!. Hotel food was also great. All in all, we went on a work trip but felt like a holiday between the spa, pool and service! I have no hesitation in recommending this hotel for both the work and leisure traveller. Its also well located and you can walk to some of Colombo's best sites!  Service at its BEST!",5
168,We enjoyed the Jaffna food in Cinnamon Grand. Food was amazing. Live tamil band . Ruwan and fahad they are very helpful highly  Recommend This place to everyone. I surely come back with my family.......,5
169,"The food is so delicious.. experienced the real jaffna flavor. Nice festival I have never seen this much of dishes and dancers .. service was good ,Stanislaus and anoj look after very well ,We will come back again ",5
170,"The hotel is good, but what I like the most of all - their stuff: always polite, helpful, honest and somehow they know what you need. ,I had a wonderful time at their Shisha bar (one of the best shisha I ever tried!) Want to thank Priyadarshana for his attending!  5 stars without any hesitations keep it up ",5
171,"Lovely food, with lots of local food, was all very tasty. Service was excellent, our waiter was a mam called meninda, and he was very helpful. Would highly recommend this place. Reasonably priced for the quality of food as well",4
172,"The experience was great. Highly recommend canât believe itâs in the middle of Colombo...,The guys Kumar and stanislaus are amazing..,Excellent service the staff are very courteous and friendly..,The food is exquisite proper jaffna food cooked in clay pots with jaffna spices. The ambiance is great as well . Definitely gonna come back again ,Thanks stanislaus and Kumar ",5
173,"Tried Tao resturent for the first time and really happy with the standard , food taste and service. Atmosphere was fantastic. They had a good variety. Staff was friendly and Dilani gave a good service .",5
174,"Excellent food and good entertaining events with traditional jaffana culture ,and nice hospitality with Nirosh and Prabus. That was our first experience in jaffna festival in cinnomon since i was awaiting to have delicious Tamil food.so it was a good opportunity for us.",5
175,A very exciting event. Excellent food and outstanding cultural programme. Excellent service rendered by Prabu. NirishSuperb Room Service. Keep up the high standard. Thanks. Outstanding hotel and facilities.,5
176,"We have just returned from a 3 day 2 night trip organised by Cinnamon Nature Trails staying at Habarana Lodge, Habarana which we booked in Columbo whilst staying at the Cinnamon Grand Hotel. ,Our guide for the three days, Nishantha suggested an itinerary which included Pinnawala Elephant Orphanage, cultural sites in Kandy, Sigiriya, Polonnaruwa, and a elephant Safari in the wild. During our wonderful time with him he was flexible to our wishes and recognised what was best for us. He gave us his knowledge and advice willingly without being pushy. Nishanthaâs knowledge of the wildlife was incredible, he helped two people not familiar with birds spot a Serpent Eagle from 100yds. He was also keen to help us in our understanding of the welfare of the animals. ,Thank you Nishantha! ",5
177,The best service in colombo ihave seen  .he was so energetic and very keen on his service.these kind of hardworking people should get appreciated.we will defineatly bevisiting.thanks nasitha for your service ,4
178,Very good service.had so much fun.foods are best.yummy hot foods.we enjoyed a lot.cinnamon grand the best place to visit with nirosh  i always choose this place to my dine in needs.We can recommend this place to anyone without any doubt for sure  thanks Cinnamon Grand ,5
179,"Servise  was excellent ,Food  too was superb ,More desert should be available ,In total every thing was excellent thanks for this guysb,Stanislaus and anoj desheera kumar,Good environment ,All dance troops were also very nice...",5
180,"Tried something different! Superb food at Cinnamon Grand Colombo Jaffna festival. Great entertainment all different to usual routines. Thank you Cinnamon Grand staff for great hospitality. Special thanks to stanislaus, herby & ishara. ",5
181,soo glad to find this little amazing chinese redturant .was never disappointed to have a chance to come and dine here. Will be here again soon. Next time with fRiwndsnand family . Thanks soo much dilani,4
182,"Very interesting.. I never had this kind of food . Really like a toddy bottle..,Staff was very friendly.. stanislaus and anoj they all look after very well ..we are missing sugeetharan also.. even everything was good ",4
183,"Jafna food festival in cinnamon grand is a must to vist event,food is authentic ,tasty,and buffet consist of very good amount of dishes,palmaira toddy is awsome,nirosh and malinda give the best service.",5
184,"It was a good festival. I really enjoyed. With my family good food specially thanks to stanislaus and team ... good environment....,Food was amazing so many choices..,Best festival and dancers are amazing ...",4
185,"Excellent ambiance and food. The service is very friendly. Worth a visit. Stanislaus , namal , shanker. Itâs great to see the cultural aspects of Jaffna. Fully worth the money  make sure you try the Palmyrah toddy  ",5
186,"Last year, within 24 hours of arriving in Sri Lanka, I found myself in the hospital needing emergency surgery.  The staff at the Cinnamon Grand took care of me to a level I would never have imagined.  A few weeks ago, I returned for the first time since that trip, and I have to say the experience of the hotel and the kindness of the staff did not disappoint at all.  Jeremy, the concierge who had taken me to the hospital last year and did the paperwork for me while I waited for the doctor, called me shortly after I got to my room last month just to welcome me to the hotel.  It was his birthday but he made a point to make sure I was comfortable and satisfied.  The next day, I got to meet his family and thank him in person.  I also received a welcome call from Nilantha, the other concierge who had looked after me last year on my second trip to the hospital.  He, like Jeremy, went out of his way to make sure I enjoyed my stay.  I spend several hundred nights a year in hotels, but no hotel has captured my heart the way the Cinnamon Grand has -- it simply has everything -- rooms, restaurants, facilities, and staff -- at the highest level.  The service, though, stands out to me as being truly exceptional.",5
187,Very good setup and Lovely food. Well organized by the hotel staff. Enjoyed the Jaffna culture dance. Jaffna Toddy was the best. I recommend this for anyone who like Jaffna food. Mangala is selling the best Jaffna attack.  We can purchase bottles and take to our country back,5
188,"Had dinner with the family at the Jaffna festival that was held at the Nuga sevena that day ,And decided to have coffee and a some snacks at the lobby bar.The staff on duty was the least helpful staff we had ever met at cinnamon Grand .The new rule that no food will be served after midnight at the lobby bar gives late night customers no reason to visit the hotel at all considering the fact that even the staff are not too keen to serve or help in anyway.",5
189,"Iâm a regular visitor to Colombo and wouldnât stay anywhere else. Thereâs been a lot of new 5-star options arrive in the market in the past few years and Iâve sampled a few, but for service and friendliness remain miles off the cg. I stay on the exec floor and itâs always worth it; the friendliness and care extended to me is unsurpassed anywhere else Iâve stayed in the world. Congratulations guys - can i especially mention the exec floor staff at desk, butlers and lounge staff; all remarkable. Thankyou - Carl",5
190,"We had a wonderful and patient cinnamon ranger , Nishantha who not only showed us the sites in the city , brought us to to have the one of the most authentic Sri Lankan lunch and not to mention the best pineapple gateau in the city .It was a wonderful experience .Thank you ..",5
191,"Reception was excellent & although checkout is normally 12midday, we were allowed to stay till 6pm at no extra charge. if we wanted a longer stay(till 8pm) half room rate would apply. Food was good, rooms were clean & comfortable.",4
192,Had a fabulous time at this incredible resort. Get to the Breeze Bar - great music and ambiance. Special mention to Bala and Tuan for their hospitality!! A fabulous resort and I definitely recommend it to anyone travelling through colombo!,4
193,we went to the cinnamon grand hotel for two days during dilmah event over all it was very nice hotel at the middle of the city and friendly service special thanks to Mario who give me big assist and always smiling ,4
194,"i had thr pleasure to visit the Jafna food festival at the Cinnamon Grand Hotel with friends, one of whom was a Jafna native. From whrn ee walked in we wrre treated really well. Thr fouod.was outstsnding. With a great.diversityof itms and spice.,Pic with stanislaus great hospitality",5
195,"Rested two nights at Cinnamon Grand, clean and spacious room although a little old. Well equipped amenities. Dedicated, friendly and polite staff. Check-in was smooth and efficient. Beautiful infrastructure. ",4
196,We stayed here for two nights at the start of our Sri Lankan holiday. Very central location for sight seeing (about 45 mins from the airport). The pool area was lovely for an afternoon swim and we had a fabulous foot massage at the mall connected to the hotel (lucky it was connected as there was a huge downpour that afternoon). Also at the mall were ATMâs and a supermarket. The rooms were interconnected and beautifully appointed with everything our family of 4 needed. Staff were friendly and helpful and we had a fabulous dinner at Tao restaurant and enjoyed the breakfast buffet. Would definitely stay again. ,5
197,Very energetic place. Awesome food and service. Enjoyed the sushi . Kudos to the team in front desk and the service staff. Sir some srilankan sweets to taste. Overall beautiful experience. Thank you so much. ,5
198,"Lovely hotel with white glove service and well appointed rooms featuring good views, quiet environment, in room WiFi, large closet, safe, turn down service and bathroom with tub and separate shower. This is definitely a convention hotel as it is enormous but the tower is quiet and the staff very friendly and accommodating. Dinner buffet was over the top with food stations from every part of the world. Even though the restaurant was full, servers were attentive and the wine selection good and reasonably priced. The hotel arranged car service to take us shopping a few miles away and then to the airport for much less than market price and in an air conditioned car with bottled water. They also arranged a late very check out at no additional cost. Both nights we were here there were large weddings but the hotel easily served guests and residents alike. It is a lovely property with beautiful pool and grounds. We enjoyed our stay. ",5
199,"It was really nice . Service was fantastic given by fahad,malinda and manager ruwan.food was awesome . Guge buffuet. Live band plaing .Thanks to mr herby given the guideline to the meal experrence. Highly recommond this place",5
200,"Excellent food and service. Food from all corners of Asia. ,Fresh fruit juice bar was perfect in the Sri Lanka heat. ,Another excellent table that you have to try is the great sea food table with oysters and much much more! ,The kids loved the massive desert table :)!! ,Ask for Samadhi, best service in Sri Lanka",5
201,"Fantastic food, arrangement and outlook. Beautifully organised food festival. Authentic and yummy. On the spot preparation. Attentive staff running around with all the support and clarifications. More than all above super entertainment with old Tamil,Songs and dances.",5
202,"We dined twice in a Japanese restaurant in the lobby, the guy kinala was amazing and at a high level of professionalism. He was knowledgeable and had shown great passion in his job, when we are passing by the lobby, we are anticipating to see him to say âhiâ he agreed for us to have his picture taken,. (attached )We made friends with him ;)",5
203,"We had a lovely time!! Great food!! Great atmosphere!! Loved every minute of it. Service was excellent. Cultural entertainment was superb. Will come back again next year!! ,Namal, Udakaran, Herby, Ishara, Sanka, Disira helped us out.",5
204,"We were on holiday for past three weeks. Stayed in 08 different hotels in Sri Lanka and Maldives.. Finally decided to write a review about this hotel. Because  they created some  great  memories. That will never forget. ,At the beginning doorman welcome us with a great smile, And we were checked in by Chamath at the front desk. Me and my husband were surprised by his professionalism. He provide us an upgrade to a Premium room before we even ask.. he always know what customer wants and always smiling. He called us every day during our stay to enusure everything thing is in order. And I would like to recommend Rasika from thaprobane restaurant. We glad to see this great staff. And to visit cinnamon again. Thank you Chamath and all Cinnamon grand staff for giving us unforgettable memories.",5
205,Just left the Jaffna food festival at Nuga Gama. A very well executed idea with a fantastic variety of food. The atmosphere they've created adds to the whole event. The crab curry is highly recommended. Malinda and team were very attentive.,5
206,"Absolutely good food with great variety of dishes. It has a great a jaffna environment with typical Jaffna dances and music. There are a lot of good beverages. Sanka, Herby, Namal, Anoj and them provided great services as well",5
207,"Whenever i visit  cinnamon grand i never missed breeze bar . There are other hotels popping up in colombo but nothing can beat this lovely atmosphere .breeze bar and noodles became my favourite outlets right now. ,Specially i would like to thank mr.chandika for his great exceptional service. I always see him trying to help other guests too . (Keep it up young man-  quality of good hotelier ) ,Specially yesterday he just gave a great service since its Valentine's day we wanted to make it memorable so we chose breeze bar and chandika helped us alot . Thank you so much. , ,Highly recommended. ",5
208,"Amazing culinary experience with variety of dishes and hint of cultural sophistication of Jafna. Friendly people and soothing environment.Had a lovely time with my friends. A night well spent.,Thanks Nirosh Wasalage",5
209,"Chandimal , Fernando,Dunstable at the concierge have been helpful,friendly,and great members of the staff.,Made our visit very welcome.,Always willing to help.,Valuable members of the Cinnamon team ,They Should be encouraged more to take part in customer relations.",4
210,We're not disappointed to come this beautiful restaurant. Excellent staff .Dilani recommended some delicious dishes that we were soo satisfied .positively we will be seeing in the hotel to dine in again,5
211,"Great ambience, and amazing variety of food. ,Very friendly guys around and this chap is amazingly friendly.,Lots of activity to keep the night going.,Great work by cinnamon and I hope they keep this up.,Cheers",5
212,"In January 2019 I had the pleasure of staying at the Cinnamon Grand Colombo in an executive room with lounge access.  This was money very well spent! ,We entered a well appointed and clean room that overlooked the pool and with complementary wine on arrival. After a hot day being out and about in Colombo, it was lovely to return to room with fresh fruit and delicious chocolates with the nightly turndown service. ,Our stay included daily breakfast, high tea and happy hour in the executive lounge. ,The food range and quality was consistent, and most importantly accompanied with fantastic hospitality and service. It was loverly to be greeted on entry with smiles and shown to our table.  Little things like the staff remembering our coffee, tea and cocktail preferences and arranging for special breakfast, fruit or drink requests to be made available the next day added to the feeling of being indulged and spoilt. ,I can't wait for my next visit.",5
213,"We had a new setup today in Nuga Gama. Its was decorated with Jaffna theme. Its was a nice experience for our foreign friends from Estonia as well. We enjoyed the food of course. Also staff was very nice and courteous, specially Mangala, Dhananjaya, Herby, Sankha and Diseera. Thanks",5
214,"we were originally heading for lagoon restaurant and we herad this awesome new experience taking place in nugagama, jaffna food festival with a wide varity of jaffna foods and cultural segments. we were really amused by the cultural surprise we had here and it was pretty awsome. highly recommend visiting jaffana food festival for a differenet experience in colombo food secene, special thanks goes to mangala for friendly guide through out the food festival. highly recommend",4
215,"Had great time one of biggest food range of jaffna food and had after long time that taste good specially the mutton, fish curries, vegetables and sweets. Atomesphere and the cultural shows show case the Jaffna culture. The service of the staff was great specially Ruwan and Fahad was extraordinary that looked after our family attending to all individual requests.",4
216,The lunch was great. The pizza and the pasta I had tasted like authentic Italian and the tiramisu I had for dessert was very nice. The pizza was thinking crust and the cheeses very very good. The curator Pradeep who served us was very attentive,5
217,"Hotel is really grand. And to add to it the Sri Lankan people are really sweet and joyous. Overall the location is adjoining the beach side which is nice to go walking. There is a small mall kinda thing in the basement or maybe adjoining the hotel if you don't feel like going far from the hotel. There are many multi cuisines restaurant serving Indian (south indian ), Chinese and Italian food as per my knowledge. The house keeping staff is very hospitable. The hotel accepts USD more than its own local currency but they do give good value of USD. Better to use USD over their local currency inside the hotel premises. Different kinds of tea at its best price and taste one can have in and around Colombo. You may also catch few marriages whilst your stay there as I did in my three days of stay twice hehehe.",4
218,"Best seafood restaurant in Srilanka. Quality Quantity and Price is unmatched by any other place.,Friendly staff specially Mr Ranjith and Chef Piyal.,Nice amibiance and very clean.,All the best for a nice future",5
219,"We were here for several nights as part of a tour. The place was amazing. The rooms were well appointed, the grounds were fun to wander around, the food was delicious and the staff were warm and inviting. I doubt you will disappointed if you stay here.   ",5
220,"This 5 star hotel is well appointed and has a great big pool. However, it is so large and weirdly designed over 3 badly-linked buildings that we kept getting lost to get from our room to the garden or the restaurant. You have to change elevators and cross 2 vast lobbies bigger than football fields.,The breakfast spread is absolutely amazing. Never seen anything like it ! And they make hoppers on demand too.",4
221,"This is a very nice hotel Ã®n Colombo with kind people and very delicious food. Rooms are very clean, the breakfast Ã®s excelent with a various meals. The pool Ã®s also clean and big enough for enjoying it. Next time i ll visit SRI Lanka, i will for sure choose the same hotel. ",4
222,"We went out for a Sunday Night dinner-and the ambience was really good. The staff was super helpful-Especially if you canât decide what to eat!  Dilani and Malinda, who served us, were very attentive. The food was good and seemed authentic, the wait was not that long and overall it was a nice experience.",4
223,"A fantastic experience visiting Cinnamon Grand. The customer service is particularly outstanding. We were greeted by Chandimal who provided an excellent check-in and hotel overview. The service was particularly good as we arrived to Cinnamon Grand late at night. The rooms were beautiful. The facilities including swimming pool, gym and poolside bar area are fantastic. Finally the moring breakfast was varied, included lots of Sri Lankan food and was delicious! 5 stars and we look forward to visiting again.",5
224,"We enjoyed an amazing dinner at Nagagama Mangala, true authentic Sri Lankan food paired with an wonderful cultural experience. The curries were extremely tasty with a huge variety from crab and pork to fresh vegetable curries. The star of the show  however, were the hoppers. They were made to perfection and some of the best weâve tried in the city. ,Along with the great food, you also get to experience true Sri Lankan dancing and music. The talented team put on an unforgettable show that you wonât get anywhere else. ,Lastly, the staff were excellent. They greeted us with a smile and were extremely attentive throughout the night. I would definitely recommend putting Nagagama on the top of your list.",5
225,Nuwan served me with excellent and appropriate communication also was very polite and approachable by his charisma. I enjoy the meal he brought to the room and marvelous experience in giving advice about food also. Thank you so much ,5
226,"This is my third dinner visit for the noodles in cinnamon grand. I would give 5 stars rating for the excellent service and foods. Specially Chamath,Ashan and kesara didnât a gread job. Thank you Chamath. Thumbs up",4
227,"I do highly recommend noodles.This is my third visit to noodles.This is the place I did my romantic wedding proposal to my fiancee.Specially Chamath,kesara & ashan did a great service to make it done.great job.thankz.keep it up.",5
228,We had really good food here. Their local pancakes with coconut milk(paal apam) was simply delicious. The rooms were comfy but a little dusty. The kids and I had a good stay and rest as we did a lot of traveling in Sri Lanka. Tq Cinnamon Grand Hotel for your hospitality.,4
229,Stayed at this beautiful property during our wedding time. Central Location and the great ambiance is the highlight of the property which has a good history. Service is very much upto standards and the lobby area is one of the best hang out spots in the capital which is calming and inviting to guests. ,5
230,"Thankyou Hashi for your great service highly appreviate your service .and slso we can rate 200% grate  about  food we had.,LAGOON  is the best seafood  restaurant  in Colombo  highly recommend  this plsce we had modhared curry was really nice,Rsnjith have sugested the dish.",4
231,Breeze bar. wow lovely relaxing place in the heart of Colombo . Live band plays at night . Great food. Fahad he is very friendly and helpful. He recommended our food and drinks. Highly recommend this place ,5
232,"Very good location ! Very good food and very friendly staff, specialy Mr Dhananjaya, Ruwan, Nisal and Nugagama team , allways very helpful and always with a big smile.  Sure we will come back and tell my friends in Belgium!!!",4
233,"Excellent food and great service, personalized service by Danajaya. We had great evening. We thank the hospitality of Mangala, Nishal and Ishra. Our friends from Japan was overwhelmed with the courteous hospitality extended by the Nugagama staff. Hats off to the men that will not be seen at all the Chief and the Kitchen Staff without whom the food would have not have the authenticity that was get by us.",5
234,"I came with my partner we had a nice time food is so nice.gave us a good service specially hashi had a chat and she cover up our tsble thankuou hashi for your  hospitality  service.,Our order taken by Eranga gave a good combination  really enjoyed  the meal.",5
235,Its all about mouth watering sea food dishes and great service..channa the resturant manager was very helpful and friendly.afterall it was a great vist and all of my friends had a good time. thanks for the royal service and definitely i will be back soon.,5
236,"It was a good stay at executive lounge the service staff is excellent  . Specially  thanks to saldin, stanislaus , kaveesha  , dhanushka we will come back  again .  Nice food .. ,Lot of restaurants so many choices  .....",4
237,"Made a spontaneous decision to have dinner at Echo and that was the best decision I made all day. The food was amazing and it was very quick and I was served by Pradeep who is a top notch guy. The Ravioli is excellent, will be back to try the Pizza.",5
238,You will feel like entering in to a old village. Nice arrangement under a big nuga tree. Delicious Sri Lankan food. Friendly service. If you need a pure Sri Lankan experience you should go there.nice experience.,5
239,"As if my stay in Cinnamon Grand wasnât comfortable enough, with all my needs attended to, then came my experience at Nuga Gama. Place was amazing, you get treated to this traditional village vibe indeed making you feel back to Sri Lankan roots. The food was even more amazing, with a wide selection of signature Sri Lankan dishes. And the curry - I tried em all and I had to go back for seconds! My mouth might be burning from all the spice but I leave the place smiling and happy. Highly recommended!",5
240,"Hotel was ok. Rooms were a bit outdated and smelled a bit funny, probably from the moisture. Last night though I dined at the Italian restaurant, âEchoâ. Food was top class and curator Pardeep  did everything he could to make us feel like home. ",3
241,Food was amazing at a great price. Service was mi nirosh  Mr gayan quick and efficient. We ordered the laksa & Thai basil chicken noodle which came really fast and tasted yummy. Our favourite was the green mango salad. Do call ahead and book early if you are planning on coming on a weekend.,5
242,"Excellent staff who go out of the way for guests. when I told Leeza (who processed my check in) that Iâd forgotten my phone at the airport, she called the hotel rep at the airport who found my ph and sent to my room within a couple of hours. Hotel staff are wonderfully warm and courteous. ,The food is great and the rooms comfortable and clean. Highly recommend this hotel",5
243,"Ordered Losbster ravioli as the starter it was very succulent, I ordered the mee goreng, great portion, great taste, was served by Nirosh, good service. Pricing was moderate, good value for money all around, great ambiance.",4
244,"The experience was great. Highly recommend. Canât believe itâs in the middle of Colombo. ,The manager Mangala is an amazing host. ,Kudos the Nuga Gama Team!!!!,Happy Customer from Bangladesh . Hope that everyone makes time to come here at least once.",5
245,"Just visited Tao at the Cinnamon Grand hotel for a wonderful meal. The atmosphere was very relaxing and welcoming and our waiter Chaminda was great! The food and service were excellent! ,I particularly enjoyed the duck and the local beer called lion lager.  Also very excited to try the wonderful looking macaroons that we purchased from the lobby on the way. The doorman was laps friendly and the green tea was the best weâve ever had, it was complimentary.",5
246,"Great excellent brilliant service,Best what a nice environment .,Nisal,Krishamal,Ishara & how ever great maneger ruwan , very kind smile & awesome treat for us. Thank you best recommended restaurant in colombo area .",5
247,"we made a reservations  through  the phone with Hashi she gave us a good table and taking care of us specially  we came with our kids she assist us very nicely.,and also our order was taken by Channa good varieties  he selected the best dishes.,service done by shirath and savindra they gave a great service.food is great really annoyed .tbankyou lagoon staff for your  great service will be back.",5
248,"We just came with my friend to have dinner wonderful had a chance to find a table without a reservation by Hashi. She gave a nice service smoothly everything went.lovely dinner we had.and also want to mention shirath and danuka gave us  good service too.,Food is so delicious as usual very fresh.",5
249,"We checked in at about 1:30am due to a late arriving flight and the check in process was  standard and smooth.,We got a Courtyard Suite and it was a lovely spacious room ( a living room, a big bedroom and two full bathrooms).,The service we received at this hotel was amazing!  Prince at the front desk was FANTASTIC! This gentleman has such excellent customer service.  We encountered some issues with arranging travel to another city and Prince went above and beyond to help us resolve our problem.  Please give this guy a raise!  :-),Also we had exemplary service from Malinda at the Chinese restaurant.  Our kids were so jet lagged that they fell asleep at the table, but Malinda made sure that the food we ordered was sent up to the room so that the kids could eat something if they woke up hungry. It was touching how much he was concerned about our kids.,In short, a beautiful hotel with great customer service!  Special shout out to Prince!! Bravo!",5
250,"The Cinnamon Grand is a big hotel in a convenient location in Colombo. You can walk to many sites, however you're better off to take a tuktuk because of the heat. Service was generally good. The breakfast spread was good with a lot of variety; there was excellent Sri Lankan food (hoppers, dosa, etc.). The rooms however were pretty basic and there was a loud event in the central court area when we were staying there.",4
251,Breeze bar is the best place to relax with friends. Cocktails was awsome . Nice atmosphere. Tapas food was delicious. Fahad and priyadarshana they are very friendly and helpful. Highly recommend this place . Thanks to manager upali,5
252,The food and service at the Breeze Bar was excellent. The wrap was very tasty and the music was great. As I could not decide what to get the server (Priyada Shana) patiently went through the menu and recommended a few options. 5 star service,4
253,Inside the big ass hotel. Excellent environment & food! I think thatâs top Chinese restaurant of the nation. Main chef from China. Waitress knows Chinese that supervised me.  Certainly I will be visited again.,4
254,"We have been here so many times staying at cinnamon grand came down for vacation.had a great stay during our vacation at Cinnomon grand. We dinned at Lagoon met Hashi from the beginning she is the one who take care of us.quickly she done the service to our table great service Hashi thank you so much.,Food is so tasty really enjoyed chicken black pepper fried noodles vegetable rice suggested by Hashi.good combination., Thankyou once again lagoon best seafood restaurant in town.",4
255,Excellent service. Excellent good. The staff are very courteous and friendly. The food is exquisite. Proper SL village food cooked in Clay pots with proper SL spices. The ambience is great as well. Definitely gonna come back again,5
256,"We missed the buffet at Echo..,But the staff made up for it offering Ala Carte.  Asoka the Manager and Mirshad made up by offering us a nice menu..food was made to perfection. The service and the staff made it a beautiful evening for us.",5
257,"Excellent service by the two managers and staff. Great food. Highly recommend the salmon as a must try dish,cooked to perfection.Thank you for the super service.looking forward to the new menu which is to be put out soon.",5
258,"Most important, the room was very clean, spacious with a lot of light coming in and good curtains if you want to keep it out. The wifi and working conditions are excellent be it in the room or the executive lounge. The hotel also operates their own car fleet which allows for fast and comfortable transport. I have not stayed at a better Hotel in a long while. The Hotel has 14 restaurants which provide a good selection of food. The entire hotel is well maintained and is in the heart of Colombo with greats views over it. The staff is extremely helpful especially in the Executive Lounge, Saldin was of great help.",4
259,"The food was as usual delicious.actually we really like this restaurant because of the quality of food and quality of the service which we getting all the time.this time also we met Hashi.so lucky to get a service from her doing with her smile however she busy.,The restaurant was busy at a stretch yesterday but didnât disappoint by the staff.,Food is great 100% the best sea",4
260,"I am currently staying at Cinnamon Grand on a business visit. Since my arrival on the 26th Iâve had nothing but the most best experience especially dealing with the staff at the executive lounge. Their hospitality and the down to earth nature had made my stay a memorable one. My special thanks goes to Chamila, Saladin, Sanjeewa, kaveesha, Danushka, Adeesha and Anthony. I also would like to thank Asanka Director and Brian (Manager). They have always gone out of their way to ensure that my stay is unique and comfortable. Keep up the good work guys. ",5
261,"The ambiance, the customer service and the way they suggest food was just too perfect. If not for Channa (Restaurant Manager), i will never order a Crab for our table. He is the one who suggested to try it out. Which was heavenly. Thank you Lagoon and Channa for the amazing experience.",5
262,"We stayed at the Cinnamon Grand on the last days of our holiday having had a great experience at Cinnamon Red.  The two hotels are different in style but again the hotel delivered as promised.  We had picked the Grand as we wanted to be able to walk up to Galle Face for sunset but also have a shower and change before getting on our midnight flight home (and without having to pay for that night's accommodation).  The Cinnamon Grand gave us a late check out (till 6pm) free of charge and then allowed us to use the ""hospitality lounge"".  We had the lounge to ourselves which had a TV, couches, water and  a male and female bathroom with shower, towels and toiletries. Best late check out ever.  PS - I had happened on the existence of the hospitality lounge when I was searching their site and we had to ask for it to be opened to us but it was worth it and I wouldn't hesitate to ask.",5
263,"Wonderful out door and under an enormous banyan tree restaurant. Buffets are noon and evening and consist of authentic Sri Lankan food including delicious deserts. Every Monday night a cultural revue is presented. Excellent. The waiters and support staff are ever eager provide assistance and information. In particular are: Mangala, Nisal, Krimal. ,If ever in Colombo, check out the Cinnamon Grand.  ",4
264,"Landed in Colombo after long flight, very large atrium entrance, rather soulless, vast, impersonal, needed sat- nav to locate the lift, reception staff remote and unwelcoming, however bar and restaurant staff polite and accommodating. ,Rooms large and contained most requirements, bed very comfortable.,Felt like I was staying in an  airdrome.",4
265,"I organized a 21st Birthday party for my brother at Cheers Pub. A special mention to chef Kemin who assisted me on preparing the menu for 20 pax which all of us loved. And a big thanks to Romesh, Madura and Chef Senadira.",4
266,"We stayed one night at this nice hotel before we went back home. The service was good and the food was amazing. We celebrated new years eve here, and joined for the celebration arranged by the hotel. It was a really great experience.",5
267,One of the greatest hotel in colombo. Love this place because of welcoming atmosphere. Staff is really helpful & polite. Lagoon restaurant is highly recommended for sea food. Prices are reasonable. Excellent service in all times.,5
268,"Arrived a little fatigued at 0030, had to get a receptionist to come to us. When he did he was very nice and sent us off with bags to the seventh floor. Keys didnât work, gentleman with us said we could sort AM. I said for safety we needed a key,went back, came back, still didnât work. I went back to reception and got a change of room, which I insisted on doing ourself. Hotel is contemporary and staff great. Cheers bar is okay. On last night there was a sound outside the hotel or in it, like a light aircraft, as we were up at 230am I rang reception and it was stopped??? Seriously at these prices none of our experience should have happened.",3
269,"We stayed at both the Kingsbury (for new yearâs eve) and at the Cinnamon Grand at the end of our visit to Sri Lanka. The Kingsbury is a great hotel and its rooftop bar was perfect for the new yearâs eve fireworks, but the Cinnamon Grand was the prefect way to finish off our vacation. It is like a city within a city. It has 14 restaurants of all different types of food, plenty of bars and cafe areas, a fantastic breakfast buffet, a great pool area with bar, excellent general facilities, and very helpful staff. A special mention to Leeza Fernando who looked after us wonderfully throughout our stay. We had a hitch with our booking (our fault) and Leeza handled everything, and followed up with emails etc, and then went out of her way to help us when we arrived and left. A special thankyou from the Nolanâs and the the Flipoâs!",5
